file,split,n,target_cond,uf,ug,u,ur,status,outer_iters,gmres_iterations,avg_ms,rel_error,backward_error,a_norm_inf,memory_bytes
train_019_n1231_k3.26e+05.bin,train,1231,326255.828043,fp16,fp32,fp32,fp64,not_converged,10,20,113.558529,2.62820775259e-08,1.11848612338e-08,1.00000125177,21440354
train_020_n1047_k4.18e+01.bin,train,1047,41.8212485998,fp16,fp32,fp32,fp64,not_converged,10,20,73.5488833333,2.48785583928e-08,1.66136194896e-08,1.00612504901,15539106
train_021_n1222_k3.40e+04.bin,train,1222,33986.2983302,fp16,fp32,fp32,fp64,not_converged,10,20,110.532919667,2.50442551207e-08,1.08161897177e-08,1.00000630063,21129656
train_022_n1180_k1.64e+02.bin,train,1180,163.915320188,fp16,fp32,fp32,fp64,not_converged,10,20,99.487294,2.41485888564e-08,1.31240247567e-08,1.00190579682,19709720
train_023_n1355_k3.33e+04.bin,train,1355,33321.3296494,fp16,fp32,fp32,fp64,not_converged,10,20,146.931025333,2.39196355733e-08,1.07213623325e-08,1.00000658316,25951970
train_024_n1362_k1.30e+01.bin,train,1362,12.9590528983,fp16,fp32,fp32,fp64,not_converged,10,20,149.333547667,2.53445848032e-08,1.56705887781e-08,1.02561748,26219496
train_025_n1487_k6.94e+05.bin,train,1487,694282.361531,fp16,fp32,fp32,fp64,not_converged,10,21,190.068506333,2.70523938274e-08,1.56052591757e-08,1.00000029596,31227746
train_026_n1010_k2.42e+02.bin,train,1010,242.281963241,fp16,fp32,fp32,fp64,not_converged,10,20,66.152844,2.63040153556e-08,1.38218265735e-08,1.00125236538,14466920
train_027_n1427_k5.10e+04.bin,train,1427,50967.9683153,fp16,fp32,fp32,fp64,not_converged,10,20,171.239401,2.59269572761e-08,1.31423621651e-08,1.00001056732,28769186
train_028_n1296_k5.30e+00.bin,train,1296,5.29693048152,fp16,fp32,fp32,fp64,not_converged,10,20,127.679840667,2.56418962997e-08,1.65330283891e-08,1.07327356543,23751624
train_029_n1484_k2.59e+04.bin,train,1484,25901.2051887,fp16,fp32,fp32,fp64,not_converged,10,20,186.106265,2.61838955206e-08,1.34473260752e-08,1.00001171509,31102424
train_030_n1039_k3.84e+01.bin,train,1039,38.3622147846,fp16,fp32,fp32,fp64,not_converged,10,20,70.9461616667,2.51974044865e-08,2.09146725042e-08,1.00572934488,15304034
train_031_n1209_k3.30e+03.bin,train,1209,3301.6017695,fp16,fp32,fp32,fp64,not_converged,10,20,106.539826,2.55035345851e-08,1.56568529047e-08,1.00007018739,20684874
train_032_n1288_k7.83e+00.bin,train,1288,7.83398475063,fp16,fp32,fp32,fp64,not_converged,10,20,121.129952,2.46877857532e-08,1.70392363494e-08,1.04532351418,23460776
train_033_n1434_k7.00e+03.bin,train,1434,6997.04938809,fp16,fp32,fp32,fp64,not_converged,10,20,171.641228667,2.57431463233e-08,9.88222333386e-09,1.00004170684,29050824
train_034_n1117_k9.39e+00.bin,train,1117,9.38756137919,fp16,fp32,fp32,fp64,not_converged,10,20,86.8014376667,2.5299696812e-08,2.00676773832e-08,1.01974573734,17672426
train_035_n1413_k1.58e+03.bin,train,1413,1580.00543338,fp16,fp32,fp32,fp64,not_converged,10,20,164.243072333,2.50189786983e-08,1.32920469938e-08,1.0002223453,28210026
train_036_n1202_k6.41e+01.bin,train,1202,64.0767013639,fp16,fp32,fp32,fp64,not_converged,10,20,105.548041333,2.54424831479e-08,1.47209950624e-08,1.00422554006,20447336
train_037_n1488_k2.06e+05.bin,train,1488,206019.811301,fp16,fp32,fp32,fp64,not_converged,10,20,184.887866667,2.47343061707e-08,7.67287101497e-09,1.00000119101,31269576
train_038_n1185_k7.12e+00.bin,train,1185,7.1223015396,fp16,fp32,fp32,fp64,not_converged,10,20,101.517416,2.49736072248e-08,1.19601907206e-08,1.04848634532,19876170
train_039_n1340_k3.31e+05.bin,train,1340,330780.404167,fp16,fp32,fp32,fp64,not_converged,10,20,143.062129333,2.42413294911e-08,9.68007785612e-09,1.00000084057,25383320
train_040_n1201_k7.06e+02.bin,train,1201,705.826691752,fp16,fp32,fp32,fp64,not_converged,10,20,106.129736,2.5681424374e-08,9.14308103923e-09,1.00040777642,20413514
train_041_n1263_k1.83e+05.bin,train,1263,183402.147988,fp16,fp32,fp32,fp64,not_converged,10,20,122.419763,2.49641315918e-08,9.02266477512e-09,1.00000134389,22563426
train_042_n1468_k1.16e+02.bin,train,1468,115.944275286,fp16,fp32,fp32,fp64,not_converged,10,20,182.940338667,2.57458508186e-08,1.37491989993e-08,1.00284135368,30438296
train_043_n1451_k4.77e+04.bin,train,1451,47747.2004189,fp16,fp32,fp32,fp64,not_converged,10,20,178.013340333,2.58927218381e-08,1.37322446375e-08,1.00000695642,29740514
train_044_n1084_k3.21e+02.bin,train,1084,321.394300582,fp16,fp32,fp32,fp64,not_converged,10,20,80.1591833333,2.49984000817e-08,1.45581025198e-08,1.00094572261,16649624
train_045_n1124_k3.72e+03.bin,train,1124,3717.06671101,fp16,fp32,fp32,fp64,not_converged,10,20,86.8989393333,2.54843646336e-08,1.02793788047e-08,1.00005923196,17893304
train_046_n1238_k1.71e+02.bin,train,1238,171.332827268,fp16,fp32,fp32,fp64,not_converged,10,20,115.142301333,2.63794619272e-08,1.23925398133e-08,1.00106598834,21683576
train_047_n1355_k7.64e+04.bin,train,1355,76389.7564113,fp16,fp32,fp32,fp64,not_converged,10,20,146.586481,2.48828436142e-08,9.63600319353e-09,1.00000323231,25951970
train_048_n1290_k3.27e+01.bin,train,1290,32.6990149373,fp16,fp32,fp32,fp64,not_converged,10,20,132.639543667,2.60089613603e-08,1.83709922136e-08,1.00730001457,23533320
train_049_n1307_k4.35e+04.bin,train,1307,43493.5724014,fp16,fp32,fp32,fp64,not_converged,10,20,133.496414333,2.65276503952e-08,1.94643568788e-08,1.00000445323,24154466
